Announcement Date,Announcement Link,Demand-side Marketplace,Supply-side Marketplace,CDR Method,Total price (USD),Purchaser,Status,Supplier,Tons Delivered,Tons Purchased
2022-01-12 00:00:00,https://charmindustrial.com/order?orderId=recWRrqSXdAhNJOgl,,,Biooil,,Individual,delivered,Charm Industrial,"0,04","0,04"
2022-01-12 00:00:00,https://charmindustrial.com/order?orderId=recBdQTBmgXGZbUhX,,,Biooil,,Individual,delivered,Charm Industrial,"0,08","0,08"
2022-01-12 00:00:00,https://registry.puro.earth/carbon-sequestration,,Puro,Biochar,,Swiss Re ,delivered,Oregon Biochar Solutions,212,212
2022-01-12 00:00:00,https://registry.puro.earth/carbon-sequestration,,Puro,Biochar,,Swiss Re ,delivered,Oregon Biochar Solutions,788,788
2022-01-12 00:00:00,https://charmindustrial.com/order?orderId=recddXm7f9SXMaCCL,,,Biooil,,Individual,delivered,Charm Industrial,"0,04","0,04"
2022-01-11 15:50:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Energiewerk Ilg,"11,09","11,09"
2022-01-11 00:00:00,https://registry.puro.earth/carbon-sequestration,,Puro,Biochar,,Swiss Re ,delivered,Hjelmsäters Egendom,30,30
2022-01-11 00:00:00,https://registry.puro.earth/carbon-sequestration,Pledge,Puro,Biochar,255485,Checkout,delivered,Oregon Biochar Solutions,1381,1381
2022-01-11 00:00:00,https://registry.puro.earth/carbon-sequestration,Pledge,Puro,Biochar,,Checkout,delivered,Oregon Biochar Solutions,54,54
2022-01-11 00:00:00,https://onedrive.live.com/?authkey=%21AA4gk2g6T8sZk%5FM&cid=BF94CF093BB9FC8C&id=BF94CF093BB9FC8C%21184266&parId=BF94CF093BB9FC8C%21135520&o=OneUp,,Carbon Removed,DAC,"376,6",Aggregate Purchase,undelivered,Climeworks,0,"0,35"
2022-01-11 00:00:00,https://registry.puro.earth/carbon-sequestration,Pledge,Puro,Biochar,,Checkout,delivered,Oregon Biochar Solutions,150,150
2022-01-11 00:00:00,https://charmindustrial.com/order?orderId=recYtc7Bd8RA6jg1O,,Stripe Climate,Biooil,,Wise,partial,Charm Industrial,1,14
2022-01-10 00:00:00,https://charmindustrial.com/order?orderId=rechSehjIX57NY3Zi,,,Biooil,,Individual,delivered,Charm Industrial,"0,04","0,04"
2022-01-09 00:00:00,https://charmindustrial.com/order?orderId=recTz3053D4jCwxhv,,,Biooil,,Individual,delivered,Charm Industrial,"0,17","0,17"
2022-01-08 00:00:00,https://charmindustrial.com/order?orderId=recfIhaPV6Wwddjj8,,,Biooil,,Individual,delivered,Charm Industrial,"0,42","0,42"
2022-01-07 00:00:00,https://charmindustrial.com/order?orderId=recYWaMxPATEkIfII,,,Biooil,,Individual,delivered,Charm Industrial,"0,08","0,08"
2022-01-06 00:00:00,https://charmindustrial.com/order?orderId=rec8XnGgatcqn7ev0,,,Biooil,,Individual,partial,Charm Industrial,1,50
2022-01-03 00:00:00,https://charmindustrial.com/order?orderId=recwVs4qWK3hOl65x,,,Biooil,,Individual,delivered,Charm Industrial,"0,04","0,04"
2022-01-02 00:00:00,https://charmindustrial.com/order?orderId=recTPa9bw7tA34Ur5,,,Biooil,,Individual,delivered,Charm Industrial,"0,25","0,25"
2021-12-31 00:00:00,https://charmindustrial.com/order?orderId=recUoHdJvWzVESFvQ,,,Biooil,,Individual,delivered,Charm Industrial,"0,17","0,17"
2021-12-31 00:00:00,Supplier Report,,Supercritical,Mineralization,,Aggregate Purchase,undelivered,Neustark,0,200
2021-12-31 00:00:00,https://www.shopify.ca/blog/carbon-removal-market-update-2022,,,Biochar,,Shopify,partial,Carbon Cycle,300,1500
2021-12-31 00:00:00,https://query.prod.cms.rt.microsoft.com/cms/api/am/binary/RE4QO0D,,,Mineralization,,Microsoft,undelivered,Neustark,0,100
2021-12-31 00:00:00,https://charmindustrial.com/order?orderId=rec98l4mEU1UyoUbw,,,Biooil,,Individual,delivered,Charm Industrial,"0,08","0,08"
2021-12-31 00:00:00,,,,Biooil,2508000,Aggregate Purchase (Supplier Report),partial,Charm Industrial,381,4180
2021-12-31 00:00:00,https://charmindustrial.com/order?orderId=rec3S4DpU6YMr2AxI,,,Biooil,,Individual,delivered,Charm Industrial,"3,33",3
2021-12-29 00:00:00,https://charmindustrial.com/order?orderId=recDhAuBkvG9Wuvw7,,,Biooil,,Individual,delivered,Charm Industrial,"0,08","0,08"
2021-12-27 00:00:00,https://registry.puro.earth/carbon-sequestration,Supercritical,Puro,Biochar,5100,accuRx,delivered,Freres Biochar,50,50
2021-12-27 00:00:00,https://registry.puro.earth/carbon-sequestration,Supercritical,Puro,Biochar,35292,Senderwood,delivered,Freres Biochar,346,346
2021-12-27 00:00:00,https://onedrive.live.com/?authkey=%21AA4gk2g6T8sZk%5FM&cid=BF94CF093BB9FC8C&id=BF94CF093BB9FC8C%21184266&parId=BF94CF093BB9FC8C%21135520&o=OneUp,,Carbon Removed,DAC,753,Aggregate Purchase,undelivered,Climeworks,0,"0,7"
2021-12-27 00:00:00,https://query.prod.cms.rt.microsoft.com/cms/api/am/binary/RE4QO0D,,Puro,Biochar,,Microsoft,delivered,Freres Biochar,6926,6926
2021-12-23 00:00:00,marketplace report,,,Mineralization,,XTX Markets,undelivered,CarbonCure,0,1500
2021-12-23 00:00:00,marketplace report,,Supercritical,DAC,,Apheris AI,undelivered,Carbon Engineering,0,1
2021-12-23 00:00:00,marketplace report,,Supercritical,Enhanced weathering,,Apheris AI,undelivered,UNDO,0,5
2021-12-23 00:00:00,https://charmindustrial.com/order?orderId=receUL1tyqPzK4xV6,,,Biooil,,Individual,delivered,Charm Industrial,"0,42","0,42"
2021-12-23 00:00:00,https://charmindustrial.com/order?orderId=recrfGFbgAbYQ1J55,,,Biooil,,Individual,delivered,Charm Industrial,"0,04","0,04"
2021-12-23 00:00:00,marketplace report,,Supercritical,Biochar,,Apheris AI,delivered,Carbofex,8,8
2021-12-22 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,14
2021-12-22 00:00:00,marketplace report,,Watershed,DAC,,Aggregate Purchase,undelivered,Aggregate Supplier (Marketplace Report),0,4
2021-12-22 00:00:00,https://registry.puro.earth/carbon-sequestration,,Puro,Biochar,,Öresundskraft AB,delivered,Freres Biochar,11,11
2021-12-22 00:00:00,marketplace report,,Supercritical,Enhanced weathering,,Searchpilot,undelivered,UNDO,0,5
2021-12-22 00:00:00,marketplace report,,Supercritical,DAC,,Searchpilot,undelivered,Carbon Engineering,0,2
2021-12-22 00:00:00,marketplace report,,Watershed,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,45
2021-12-22 00:00:00,Data partner submission through Portal,,,Mineralization,,Carbonfuture,undelivered,Neustark,0,1500
2021-12-22 00:00:00,supercritical report,Puro,Supercritical,Biochar,,Searchpilot,delivered,Freres Biochar,11,11
2021-12-21 00:00:00,supercritical report,,Supercritical,Biochar,,PPC Protect,delivered,Douglas County Forest Products,10,10
2021-12-21 00:00:00,marketplace report,,Supercritical,Biochar,,PPC Protect,delivered,Freres Biochar,10,10
2021-12-21 00:00:00,marketplace report,,Supercritical,Enhanced weathering,,PPC Protect,undelivered,UNDO,0,6
2021-12-21 00:00:00,marketplace report,,Supercritical,DAC,,PPC Protect,undelivered,Carbon Engineering,0,6
2021-12-20 08:00:00,https://climeworks.com/news/lgt-and-climeworks-close-direct-air-capture-agreement,,,DAC,,LGT,undelivered,Climeworks,0,9000
2021-12-20 00:00:00,https://charmindustrial.com/order?orderId=recIOfMcdBtd0iws8,,,Biooil,,Individual,delivered,Charm Industrial,"0,08","0,08"
2021-12-20 00:00:00,https://charmindustrial.com/order?orderId=recLsLjCEq6EpKHaX,,,Biooil,,Individual,delivered,Charm Industrial,"0,04","0,04"
2021-12-18 00:00:00,https://charmindustrial.com/order?orderId=recQxYUexS55wLD0a,,,Biooil,,Individual,delivered,Charm Industrial,"8,33",8
2021-12-18 00:00:00,https://charmindustrial.com/order?orderId=recgem1SETteMkqL6,,,Biooil,,Individual,delivered,Charm Industrial,"0,08","0,08"
2021-12-17 00:00:00,https://charmindustrial.com/order?orderId=rec3QAWzHfXrzjL8P,,,Biooil,,Individual,delivered,Charm Industrial,"1,46",1
2021-12-16 00:00:00,https://charmindustrial.com/order?orderId=rec5mDmsca6nqn6fe,,,Biooil,,Typeform,partial,Charm Industrial,1,8
2021-12-16 00:00:00,https://charmindustrial.com/order?orderId=recMaoGU9i03y6Qvk,,,Biooil,,Individual,delivered,Charm Industrial,"0,04","0,04"
2021-12-15 00:00:00,https://registry.puro.earth/carbon-sequestration,Watershed,Puro,Biochar,,Unknown,delivered,Hjelmsäters Egendom,54,54
2021-12-15 00:00:00,https://charmindustrial.com/order?orderId=rec6fKtbhUOXLq2dk,,,Biooil,,Individual,delivered,Charm Industrial,1,1
2021-12-15 00:00:00,https://registry.puro.earth/carbon-sequestration,Watershed,Puro,Biochar,,Unknown,delivered,Hjelmsäters Egendom,158,158
2021-12-15 00:00:00,https://registry.puro.earth/carbon-sequestration,,Puro,Biochar,,Microsoft,delivered,Bussme Energy,19,19
2021-12-15 00:00:00,https://charmindustrial.com/order?orderId=recCCpBTi4MX4eJ2k,,,Biooil,,Individual,delivered,Charm Industrial,"0,04","0,04"
2021-12-15 00:00:00,https://registry.puro.earth/carbon-sequestration,Watershed,Puro,Biochar,,Unknown,delivered,Bussme Energy,29,29
2021-12-15 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,Watershed,Puro,Biochar,7000,Unknown,delivered,Hjelmsäters Egendom,35,35
2021-12-15 00:00:00,https://registry.puro.earth/carbon-sequestration,Watershed,Puro,Biochar,,Unknown,delivered,Bussme Energy,20,20
2021-12-15 00:00:00,https://registry.puro.earth/carbon-sequestration,Watershed,Puro,Biochar,,Unknown,delivered,Bussme Energy,35,35
2021-12-15 00:00:00,https://registry.puro.earth/carbon-sequestration,Watershed,Puro,Biochar,,Unknown,delivered,Bussme Energy,49,49
2021-12-15 00:00:00,https://registry.puro.earth/carbon-sequestration,Watershed,Puro,Biochar,,Unknown,delivered,Terra Fertilis | Sylva Fertilis,129,129
2021-12-15 00:00:00,https://registry.puro.earth/carbon-sequestration,Watershed,Puro,Biochar,,Unknown,delivered,Bussme Energy,20,20
2021-12-15 00:00:00,https://registry.puro.earth/carbon-sequestration,,Puro,Biochar,,Microsoft,delivered,Bussme Energy,75,75
2021-12-15 00:00:00,https://registry.puro.earth/carbon-sequestration,,Puro,Biochar,,Unknown,delivered,Hjelmsäters Egendom,35,35
2021-12-14 08:00:00,https://github.com/stripe/carbon-removal-source-materials,,,Mineralization,500000,Stripe,undelivered,44.01.00,0,2941
2021-12-14 08:00:00,https://github.com/stripe/carbon-removal-source-materials,,,Electrochemical ocean CO2 capture,500000,Stripe,undelivered,Ebb,0,256
2021-12-14 08:00:00,https://github.com/stripe/carbon-removal-source-materials,,,Enhanced weathering,250000,Stripe,delivered (inferred),Eion,0,500
2021-12-14 08:00:00,https://github.com/stripe/carbon-removal-source-materials,,,DAC,500000,Stripe,undelivered,Sustaera,0,714
2021-12-14 00:00:00,https://charmindustrial.com/order?orderId=recK1dkpCMp3hiRct,,,Biooil,,Typeform,partial,Charm Industrial,1,5
2021-12-14 00:00:00,https://registry.puro.earth/carbon-sequestration,Watershed,Puro,Biochar,,Unknown,delivered,Terra Fertilis | Sylva Fertilis,56,56
2021-12-14 00:00:00,https://charmindustrial.com/order?orderId=reck4cxmBX6LgrRpX,,,Biooil,,Individual,delivered,Charm Industrial,"0,17","0,17"
2021-12-11 00:00:00,https://charmindustrial.com/order?orderId=recWZQQVaW47ryiZO,,,Biooil,,Individual,delivered,Charm Industrial,"0,13","0,13"
2021-12-10 00:00:00,supercritical report,,Supercritical,Biochar,,Ticket Tailor,delivered,Freres Biochar,36,36
2021-12-10 00:00:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,undelivered,Carbonfuture Supplier,0,450
2021-12-10 00:00:00,https://registry.puro.earth/carbon-sequestration,GECA Environment,Puro,Biochar,,Unknown,delivered,Freres Biochar,850,850
2021-12-09 10:46:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,CharLine,"187,01","187,01"
2021-12-09 10:46:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Novocarbo,"157,7","157,7"
2021-12-09 10:46:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"181,69","181,69"
2021-12-09 10:46:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"3,85","3,85"
2021-12-09 10:46:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"155,62","155,62"
2021-12-09 10:46:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Energiewerk Ilg,"114,2","114,2"
2021-12-09 08:00:00,https://www.bcg.com/en-be/press/9december2021-bcg-signs-direct-air-capture-partnership-with-climeworks,,,DAC,,BCG,undelivered,Climeworks,0,0
2021-12-09 00:00:00,https://charmindustrial.com/order?orderId=recS4oEzVGs3LWXSB,,,Biooil,,Individual,delivered,Charm Industrial,"0,17","0,17"
2021-12-09 00:00:00,https://charmindustrial.com/order?orderId=recAeBdsBnHPi5Tog,,Commons,Biooil,,Aggregate Purchase,partial,Charm Industrial,1,186
2021-12-08 00:00:00,marketplace report,,Supercritical,DAC,,Hey Habito,undelivered,Carbon Engineering,0,8
2021-12-08 00:00:00,marketplace report,Supercritical,Puro,Biochar,,Hey Habito,delivered,Freres Biochar,81,81
2021-12-08 00:00:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Pacific Biochar,"110,07","110,07"
2021-12-08 00:00:00,https://charmindustrial.com/order?orderId=recw3dxlMMWFtHaNu,,,Biooil,,Individual,delivered,Charm Industrial,"0,04","0,04"
2021-12-06 00:00:00,https://charmindustrial.com/order?orderId=recYiNvHWAI2ccUvg,,Stripe Climate,Biooil,,Figma,partial,Charm Industrial,1,20
2021-12-06 00:00:00,https://charmindustrial.com/order?orderId=recDSrFi3QYxq5h4H,,Stripe Climate,Biooil,,Samsara,partial,Charm Industrial,1,41
2021-12-02 00:00:00,https://charmindustrial.com/order?orderId=recECaV5cX6pvBpsk,,Removement,Biooil,,Aggregate Purchase,partial,Charm Industrial,1,6
2021-12-01 00:00:00,,,Milkywire,Biochar,1200,WRLD Foundation,delivered,Husk,0,12
2021-12-01 00:00:00,,,Milkywire,Biochar,1200,WRLD Foundation,undelivered,Mash makes,0,12
2021-12-01 00:00:00,,,Milkywire,DAC,,WRLD Foundation,undelivered,Climeworks,0,2
2021-12-01 00:00:00,https://assets.thermofisher.com/TFS-Assets/CMD/Reference-Materials/wp-000129-isofootprintiso-wp000129-en.pdf,,,Biooil,,Thermo Fisher,undelivered,Charm Industrial,0,15
2021-12-01 00:00:00,,,Milkywire,DAC,,WRLD Foundation,undelivered,Heirloom,0,1
2021-11-30 08:00:00,https://sustainablebiz.ca/bmo-becomes-the-first-bank-to-pre-purchase-carbon-removal-units/,,,DAC,,BMO Financial Group,undelivered,Carbon Engineering,0,1000
2021-11-30 08:00:00,https://climeworks.com/news/square-partners-with-climeworks-to-remove-co2,,Watershed,DAC,,Block,undelivered,Climeworks,0,2000
2021-11-30 00:00:00,https://registry.puro.earth/carbon-sequestration,,Puro,Biochar,,Individual,delivered,Freres Biochar,105,105
2021-11-30 00:00:00,marketplace report,,Supercritical,DAC,,Satellite Vu,undelivered,Carbon Engineering,0,4
2021-11-30 00:00:00,supercritical report,,Supercritical,Biochar,,Satellite Vu,delivered,Freres Biochar,105,105
2021-11-30 00:00:00,marketplace report,,Supercritical,Enhanced weathering,,Satellite Vu,undelivered,UNDO,0,4
2021-11-29 12:48:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"14,78","14,78"
2021-11-29 00:00:00,https://charmindustrial.com/order?orderId=recCIupIJqMdcQfhh,,,Biooil,,Individual,delivered,Charm Industrial,"0,83",1
2021-11-29 00:00:00,https://charmindustrial.com/order?orderId=recRle1pfBJnt7rYa,,,Biooil,,Individual,delivered,Charm Industrial,"0,13","0,13"
2021-11-24 00:00:00,https://charmindustrial.com/order?orderId=reca1CHmgzG560Jwl,,,Biooil,,Individual,delivered,Charm Industrial,"0,04","0,04"
2021-11-23 00:00:00,https://charmindustrial.com/order?orderId=recK2druJDvE8drCM,,,Biooil,,Individual,delivered,Charm Industrial,"0,5",1
2021-11-23 00:00:00,https://charmindustrial.com/order?orderId=recWTpKzMWUZaZf5p,,,Biooil,,Individual,delivered,Charm Industrial,"0,67",1
2021-11-22 00:00:00,https://charmindustrial.com/order?orderId=recPJgkFM40oJg35o,,,Biooil,,Individual,delivered,Charm Industrial,"0,08","0,08"
2021-11-22 00:00:00,https://charmindustrial.com/order?orderId=recSgTgUS8H2p3ASQ,,,Biooil,,Individual,delivered,Charm Industrial,"0,08","0,08"
2021-11-22 00:00:00,https://onedrive.live.com/?authkey=%21AKAVVzaefWt2el4&cid=BF94CF093BB9FC8C&id=BF94CF093BB9FC8C%21183618&parId=BF94CF093BB9FC8C%21135520&o=OneUp,,Carbon Removed,DAC,269,Aggregate Purchase,undelivered,Climeworks,0,"0,25"
2021-11-21 00:00:00,https://charmindustrial.com/order?orderId=recqK4z6foKVzIr9m,,,Biooil,,Individual,delivered,Charm Industrial,"0,17","0,17"
2021-11-19 00:00:00,https://charmindustrial.com/order?orderId=reczvlfxmwSvsFSGf,,,Biooil,,Individual,delivered,Charm Industrial,"0,08","0,08"
2021-11-18 00:00:00,https://charmindustrial.com/order?orderId=reczjVx6DTWzZVdMC,,,Biooil,,Individual,delivered,Charm Industrial,"0,17","0,17"
2021-11-18 00:00:00,https://registry.puro.earth/carbon-sequestration,,Puro,Biochar,,Aggregate Purchase,delivered,Freres Biochar,234,234
2021-11-17 00:00:00,marketplace report,,Watershed,Biochar,,Aggregate Purchase,delivered,Bussme Energy,247,247
2021-11-17 00:00:00,https://charmindustrial.com/order?orderId=rec2rRATxYUaj516p,,,Biooil,,Individual,delivered,Charm Industrial,"0,71",1
2021-11-16 08:00:00,https://help.ocado.com/hc/en-us/articles/4410107188114-Our-Ocado-Retail-CO2-commitment,,,DAC,,Ocado Retail,undelivered,Climeworks,0,0
2021-11-15 00:00:00,https://charmindustrial.com/order?orderId=recFSd7tO9DPJWHpD,,Pledge,Biooil,,Aggregate Purchase,partial,Charm Industrial,"7,22",50
2021-11-15 00:00:00,https://charmindustrial.com/order?orderId=rec6sjCUC886y9LWD,,,Biooil,,Individual,delivered,Charm Industrial,"0,04","0,04"
2021-11-12 00:00:00,https://registry.puro.earth/carbon-sequestration,,Puro,Biochar,,Swiss Re ,delivered,Oregon Biochar Solutions,6,6
2021-11-12 00:00:00,https://charmindustrial.com/order?orderId=recIwhERb76J96Xut,,,Biooil,,Individual,delivered,Charm Industrial,"0,5",1
2021-11-09 00:00:00,https://registry.puro.earth/carbon-sequestration,,Puro,Biochar,,Aggregate Purchase,delivered,Nordgau,82,82
2021-11-08 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,41
2021-11-04 00:00:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,undelivered,Carbonfuture Supplier,0,3000
2021-11-04 00:00:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,undelivered,Carbonfuture Supplier,0,3000
2021-11-02 00:00:00,https://registry.puro.earth/carbon-sequestration,,Puro,Biochar,,Aggregate Purchase,delivered,Oregon Biochar Solutions,19,19
2021-11-02 00:00:00,https://registry.puro.earth/carbon-sequestration,,Puro,Biochar,,Unknown,delivered,Oregon Biochar Solutions,28,28
2021-11-01 00:00:00,marketplace report,,Watershed,DAC,,Aggregate Purchase,undelivered,Climeworks,0,400
2021-11-01 00:00:00,marketplace report,,Watershed,DAC,,Aggregate Purchase,undelivered,Climeworks,0,300
2021-11-01 00:00:00,marketplace report,,Watershed,DAC,,Aggregate Purchase,undelivered,Climeworks,0,200
2021-11-01 00:00:00,marketplace report,,Watershed,DAC,,Aggregate Purchase,undelivered,Climeworks,0,100
2021-11-01 00:00:00,marketplace report,,Watershed,DAC,,Aggregate Purchase,undelivered,Climeworks,0,500
2021-11-01 00:00:00,marketplace report,,Watershed,DAC,,Aggregate Purchase,undelivered,Climeworks,0,500
2021-10-30 00:00:00,https://charmindustrial.com/order?orderId=rec4197qK9s0kpb9M,,,Biooil,,Individual,delivered,Charm Industrial,"0,08","0,08"
2021-10-29 07:00:00,https://medium.com/piva-insights/piva-capitals-going-carbon-neutral-c169191b5066,,,Biochar,2688,Piva Capital,undelivered,Carbo Culture,0,5
2021-10-29 07:00:00,https://medium.com/piva-insights/piva-capitals-going-carbon-neutral-c169191b5066,,,Biooil,4800,Piva Capital,undelivered,Charm Industrial,0,8
2021-10-29 07:00:00,https://medium.com/piva-insights/piva-capitals-going-carbon-neutral-c169191b5066,,,Enhanced Weathering,2150,Piva Capital,undelivered,UNDO,0,10
2021-10-29 07:00:00,https://medium.com/piva-insights/piva-capitals-going-carbon-neutral-c169191b5066,,,Macroalgae,2419,Piva Capital,undelivered,Running Tide,0,9
